p_id,name,products,price,colour,brand,img,ratingCount,avg_rating,description,p_attributes
15427372,Anouk Women Blue Kurta with Yarn Dyed Trousers,"Kurta, Trousers",2099,Blue,Anouk,http://assets.myntassets.com/assets/images/15427372/2022/2/21/9cd688ab-b11d-4721-9e7f-6effc3dbb5501645444433919-Anouk-Women-Kurta-Sets-281645444433262-1.jpg,18,4.535714286,"Blue self design Kurta with Trousers <br> <br> <b> Kurta design:  </b> <ul> <li> Checked self design </li> <li> Straight shape </li> <li> Regular style </li> <li> Mandarin collar,  three-quarter regular sleeves </li> <li> Knee length with straight hem </li> <li> Polyester machine weave fabric </li> </ul> <br> <b> Trousers design:  </b> <ul> <li> Solid Trousers </li> <li> Partially elasticated waistband </li> </ul>The model (height 5'8) is wearing a size STop fabric: 52% Polyester &amp; 48% Cotton<br>Bottom fabric:&nbsp;52% Polyester &amp; 48% Cotton<br>Machine wash","{'Add-Ons': 'NA', 'Body Shape ID': '333,424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Bottom Closure': 'Slip-On', 'Bottom Fabric': 'Polyester', 'Bottom Pattern': 'Solid', 'Bottom Type': 'Trousers', 'Character': 'NA', 'Dupatta': 'NA', 'Dupatta Border': 'NA', 'Dupatta Fabric': 'NA', 'Dupatta Pattern': 'NA', 'Main Trend': 'NA', 'Neck': 'Mandarin Collar', 'Number of Pockets': 'NA', 'Occasion': 'Daily', 'Ornamentation': 'NA', 'Pattern Coverage': 'Large', 'Print or Pattern Type': 'Checked', 'Sleeve Length': 'Three-Quarter Sleeves', 'Sleeve Styling': 'Regular Sleeves', 'Slit Detail': 'Side Slits', 'Stitch': 'Ready to Wear', 'Sustainable': 'Regular', 'Technique': 'NA', 'Top Design Styling': 'Regular', 'Top Fabric': 'Polyester', 'Top Hemline': 'Straight', 'Top Length': 'Knee Length', 'Top Pattern': 'Self Design', 'Top Shape': 'Straight', 'Top Type': 'Kurta', 'Waistband': 'Partially Elasticated', 'Wash Care': 'Machine Wash', 'Weave Pattern': 'Regular', 'Weave Type': 'Machine Weave', 'Wedding': 'Guests & Gifting'}"
17509538,Mitera Black Sequinned Saree,Saree,3999,Black,Mitera,http://assets.myntassets.com/assets/images/17509538/2022/4/16/2791da77-d610-4d9b-b8dd-b01b325dfc851650100110588-Mitera-Black-Sequinned-Saree-9001650100109895-1.jpg,678,3,<b>Design Details </b><ul><li>Black saree</li><li>Sequinned saree with embroidered scalloped border</li></ul><b>Disclaimer</b><br>The saree comes with an unstitched blouse piece<br>The blouse worn by the model might be for modelling purpose only. Check the image of the blouse piece to understand how the actual blouse piece looks like.Saree fabric:Poly georgette<br>Blouse fabric: Satin<br>Dry Clean OnlyLength: 5.5 metres plus 80 cm (0.8 metre0 blouse piece<br>Width: 1.06 metres (approx.),"{'Blouse': 'Blouse Piece', 'Blouse Fabric': 'Satin', 'Border': 'Embroidered', 'Care for me': '', 'Multipack Set': 'NA', 'Occasion': 'Party', 'Ornamentation': 'Sequinned', 'Pattern': 'Embellished', 'Print or Pattern Type': 'Embellished', 'Saree Fabric': 'Poly Georgette', 'Sustainable': 'Regular', 'Trends': 'Designer Saree', 'Type': 'NA', 'Wash Care': 'Dry Clean', 'Wedding': 'Bride & Wedding Squad'}"
11596414,W Women Off-White & Blue Embroidered A-Line Top with Trousers,"A-Line Top, Trousers",4999,Off White,W,http://assets.myntassets.com/assets/images/11596414/2020/12/14/562fd58a-649b-4eb0-9832-3009b4c0d1ba1607934460489WhitePrintedDupattaKurtaSetsWWomen1.jpg,43,3.863636364,"This clothing set consists of top and trousers<br>Off-white and embroidered A-line top with embellished detail, has a V-neck, long sleeves and button closure<br>Blue striped trousers with pleated and thread detail, has a drawstring closure and two pcoketsTop fabric: 88% cotton and 12% linen<br>Bottom fabric:&nbsp;88% cotton and 12% linen<br>Hand-washThe model (height 5'8"") is wearing a size S","{'Add-Ons': 'NA', 'Bottom Closure': 'Slip-On', 'Bottom Fabric': 'Cotton Blend', 'Bottom Pattern': 'Solid', 'Bottom Type': 'Trousers', 'Character': 'NA', 'Lining': 'NA', 'Neck': 'V-Neck', 'Number of Pockets': 'NA', 'Occasion': 'Ethnic', 'Sleeve Length': 'Long Sleeves', 'Sustainable': 'Regular', 'Top Fabric': 'Cotton Blend', 'Top Pattern': 'Self Design', 'Top Type': 'Top', 'Trends': 'NA', 'Wash Care': 'Machine Wash', 'Wedding': 'Guests & Gifting'}"
19222130,heemara Women Maroon Ethnic Motifs Printed Kurta with Trousers & With Dupatta,"Kurta, Trousers, Dupatta",7499,Maroon,heemara,http://assets.myntassets.com/assets/images/19222130/2022/7/22/2d853c41-1f14-411d-a5e1-39b7b899dece1658485405643KurtaSets1.jpg,483,,"Maroon printed Kurta with Trousers with dupatta <br> <br> <b> Kurta design:  </b> <ul> <li> Ethnic motifs printed </li> <li> Straight shape </li> <li> Regular style </li> <li> Boat neck,  three-quarter regular sleeves </li> <li> 1 pockets </li> <li> Calf length with straight hem </li> <li> Art silk machine weave fabric </li> </ul> <br> <b> Trousers design:  </b> <ul> <li> Solid Trousers </li> <li> Elasticated waistband </li> <li> Zip closure </li> </ul>Art silk<br>Hand WashThe model (height 5'8) is wearing a size S","{'Add-Ons': 'NA', 'Body Shape ID': '333,424', 'Body or Garment Size': 'Garment Measurements in', 'Bottom Closure': 'Zip', 'Bottom Fabric': 'Art Silk', 'Bottom Pattern': 'Solid', 'Bottom Type': 'Trousers', 'Character': 'NA', 'Dupatta': 'With Dupatta', 'Dupatta Border': 'Taping', 'Dupatta Fabric': 'Organza', 'Dupatta Pattern': 'Printed', 'Main Trend': 'NA', 'Neck': 'Boat Neck', 'Number of Pockets': '1', 'Occasion': 'Daily', 'Ornamentation': 'NA', 'Pattern Coverage': 'Placement', 'Print or Pattern Type': 'Ethnic Motifs', 'Sleeve Length': 'Three-Quarter Sleeves', 'Sleeve Styling': 'Regular Sleeves', 'Slit Detail': 'Side Slits', 'Stitch': 'Ready to Wear', 'Sustainable': 'Regular', 'Technique': 'NA', 'Top Design Styling': 'Regular', 'Top Fabric': 'Art Silk', 'Top Hemline': 'Straight', 'Top Length': 'Calf Length', 'Top Pattern': 'Printed', 'Top Shape': 'Straight', 'Top Type': 'Kurta', 'Waistband': 'Elasticated', 'Wash Care': 'Hand Wash', 'Weave Pattern': 'Regular', 'Weave Type': 'Machine Weave', 'Wedding': 'Bride & Wedding Squad'}"
17824864,Naari Women Black Embroidered Palazzos,Palazzos,1199,Black,Naari,http://assets.myntassets.com/assets/images/17824864/2022/4/8/d2d0e304-0436-4eff-8468-3917a8ca01161649428719715NaariWomenBlackPalazzos1.jpg,13,,<ul> <li> Black woven palazzos </li> <li> Solid embroidered </li> <li> Opaque </li> <li> Straight fit </li> <li> Partially elasticated waistband </li> <li> Length: regular </li> <li> Woven viscose rayon fabric </li> </ul>Rayon<br>Dry CleanStraight fit <br> The model (height 5'8) is wearing a size S,"{'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Care for me': 'Follow the washcare label on garment. Use cold water with mild detergents when handwashing or opt for delicate setting when machine washing<br>\r\nAlways wash inside-out to preserve colour<br>\r\nNever wring or tumble dry. Dry flat on a towel or hang on coat hangers<br>\r\nIron on the reverse side with medium heat', 'Closure': 'Slip-On', 'Fabric': 'Viscose Rayon', 'Fabric 2': 'NA', 'Fit': 'Straight', 'Length': 'Regular', 'Main Trend': 'NA', 'Multipack Set': 'Single', 'Number of Pockets': 'NA', 'Occasion': 'Western', 'Pattern': 'Embroidered', 'Print or Pattern Type': 'Solid', 'Sustainable': 'Regular', 'Transparency': 'Opaque', 'Waistband': 'Partially Elasticated', 'Wash Care': 'Dry Clean', 'Weave Type': 'Woven'}"
16542580,U&F Women Charming Lavender Solid Tiered Skirt,Skirt,1999,Lavender,U&F,http://assets.myntassets.com/assets/images/16542580/2022/2/14/d3b6938e-5649-441b-af34-334cd2a06a281644838546123UFWomenCharmingLavenderSolidTieredSkirt1.jpg,209,4.6,"Modish and trendy, this skirt is sure to be your favourite. With its slip-on closure and mini length, this skirt lends a flattering look.&nbsp;<ul><li>Charming lavender hue</li><li>Classic solid pattern</li><li>Slip-on closure</li><li>Mini length</li><li>Polyester, machine wash</li></ul><b>Trend Alert</b><br>A tiered garment is usually one that is completed by stitching three or more pieces of fabric one below the other. They could also have layers and ruffles to add beauty.Polyester<br>Machine wash","{'Add-Ons': 'Comes with a belt', 'Body Shape ID': '443,333,424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Character': 'NA', 'Closure': 'Slip-On', 'Fabric': 'Polyester', 'Fabric Type': 'Net', 'Hemline': 'Flared', 'Knit or Woven': 'Knitted', 'Length': 'Mini', 'Lining': 'Has a lining', 'Main Trend': 'New Basics', 'Number of Pockets': 'NA', 'Occasion': 'Casual', 'Pattern': 'Solid', 'Print or Pattern Type': 'Solid', 'Slit Detail': 'No Slit', 'Style Tip': 'You can match this piece with sparkly hoop earrings, a pair of peep-toe wedges, and cool wayfarers.', 'Sub Trend': 'New Basics', 'Surface Styling': 'NA', 'Sustainable': 'Regular', 'Transparency': 'Opaque', 'Type': 'Flared', 'Wash Care': 'Machine Wash', 'Where-to-wear': 'Chill at the beach with the gang'}"
16382468,House of Pataudi Olive Green Embroidered Chiffon Dupatta with Thread Work,Dupatta,3499,Olive,House of Pataudi,http://assets.myntassets.com/assets/images/16382468/2022/4/27/1911d92f-1456-4be1-93c5-3bb21ef474371651058457902-House-of-Pataudi-Olive-Green-Embroidered-Chiffon-Dupatta-wit-1.jpg,518,4.5,"Olive green floral embroidered dupatta thread work,  embellished borderLength: <br> Width:Chiffon<br>Dry clean","{'Border': 'Embellished', 'Fabric': 'Poly Chiffon', 'Occasion': 'Party', 'Ornamentation': 'Thread Work', 'Pattern': 'Embroidered', 'Print or Pattern Type': 'Floral', 'Sustainable': 'Regular', 'Technique': 'NA', 'Wash Care': 'Dry Clean', 'Wedding': 'Guests & Gifting'}"
18155724,Van Heusen Woman Women White Slim Fit Trousers,Trousers,2299,White,Van Heusen Woman,http://assets.myntassets.com/assets/images/18155724/2022/5/5/d60d00b5-6991-4362-b4b7-71e9c6410b8c1651740790199VanHeusenWhiteTrousers1.jpg,57,,"<ul><li>White knitted cigarette trousers</li><li>Slim fit</li><li>Mid-rise</li><li>Length: cropped</li><li>Pattern: solid</li><li>Flat-front, with no pleats design</li><li>Feature: plain</li><li>2 pockets</li></ul><p>85% Polyester and 15% Spandex</p><br> Fit: Slim Fit <br> The model (height 5'8) is wearing a size 28","{'Add-Ons': 'NA', 'Body Shape ID': '443,424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Brand Fit Name': 'NA', 'Care for me': 'Follow the garment wash care label<br>\r\nCan be tumble dried in a cool setting if machine washed<br>\r\nPrevent static build-up by drying while damp<br>\r\nUse low heat to iron', 'Character': 'NA', 'Closure': 'Slip-On', 'Fabric': 'Polyester', 'Fabric 2': 'NA', 'Features': 'Plain', 'Fit': 'Slim Fit', 'Fly Type': 'No Fly', 'Length': 'Cropped', 'Main Trend': 'New Basics', 'Multipack Set': 'NA', 'Number of Pockets': '2', 'Occasion': 'Casual', 'Pattern': 'Solid', 'Print or Pattern Type': 'Solid', 'Sustainable': 'Regular', 'Type': 'Cigarette Trousers', 'Type of Pleat': 'Flat-Front', 'Waist Rise': 'Mid-Rise', 'Wash Care': 'Machine Wash', 'Weave Type': 'Knitted'}"
17104268,Fabindia Beige & Red Embroidered Cotton Silk Dupatta with Kantha Work,Dupatta,2199,Beige,Fabindia,http://assets.myntassets.com/assets/images/17104268/2022/2/9/d5b9661d-cc67-4f97-8354-ea56c328da4a1644398728832CottonSilkKanthaEmbroideryDupatta1.jpg,2,,"Beige and red geometric embroidered dupatta kantha work,  solid borderCotton Silk<br>Dry CleanDimension: 2.5m x 1.10m (length x width)","{'Border': 'Solid', 'Fabric': 'Cotton Silk', 'Occasion': 'Daily', 'Ornamentation': 'Kantha Work', 'Pattern': 'Embroidered', 'Print or Pattern Type': 'Geometric', 'Sustainable': 'Regular', 'Technique': 'NA', 'Wash Care': 'Dry Clean'}"
14707932,all about you Women Black Solid Sleeveless Midi Dress With Printed Shrug,"Dress, Midi Dress, Sleeveless Dress, Black Dress, Solid Dress, Printed Shrug",4299,Black,all about you,http://assets.myntassets.com/assets/images/14707932/2021/11/9/646e5139-ee8f-4620-9ea7-4d584d2975b51636450236734-all-about-you-Women-Clothing-Set-6581636450236252-3.jpg,367,4,"This co-ordinate set consists of a Dress and a Shrug<br>Black solid sleeveless midi dress ,has a round neck, shoulder straps, and gold-toned embellishments<br>Black and white polka dot printed Shrug ,has three-quarter sleeves, and tie-up closure at the frontThe model (height 5'8) is wearing a size S100% Polyester<br>Machine-wash","{'Add-Ons': 'NA', 'Bottom Closure': 'Slip-On', 'Bottom Fabric': 'Polyester', 'Bottom Pattern': 'Solid', 'Bottom Type': 'Skirt', 'Character': 'NA', 'Lining': 'NA', 'Neck': 'Round Neck', 'Number of Pockets': 'NA', 'Occasion': 'Ethnic', 'Sleeve Length': 'Sleeveless', 'Sustainable': 'Regular', 'Top Fabric': 'Polyester', 'Top Pattern': 'Solid', 'Top Type': 'Top', 'Trends': 'NA', 'Wash Care': 'Machine Wash'}"
17647778,LOOKNBOOK ART Red Embellished Sequinned Semi-Stitched Lehenga & Unstitched Blouse With Dupatta,"Lehenga, Blouse, Dupatta",4200,Red,LOOKNBOOK ART,http://assets.myntassets.com/assets/images/17647778/2022/4/8/1aaeae40-a76d-4b07-85bb-c695fe1332361649409178659-LOOKNBOOK-ART-Women-Lehenga-Choli-1201649409177745-1.jpg,29,,"Red embellished lehenga choli with dupatta, sequinned<br>Red and embellished unstitched blouse, has a boat neck, short sleeves,<br>Eed embellished semi-stitched lehenga, has drawstring closure, flared hem<br>Red embellished dupatta, solid border<p>Dry Clean only</p>Lehenga Length :-41<br>Blouse Length:- Unstitch 1 Meter<br>Dupatta Length :- 2.3 meter<br>Lehenga Flair :- 3.60 meter","{'Blouse Closure': 'NA', 'Blouse Fabric': 'Net', 'Body or Garment Size': 'Garment Measurements in', 'Bottom Pattern': 'Embellished', 'Choli Stitch': 'Unstitched', 'Dupatta': 'With Dupatta', 'Dupatta Border': 'Solid', 'Dupatta Fabric': 'Net', 'Dupatta Pattern': 'Embellished', 'Hemline': 'Flared', 'Lehenga Closure': 'Drawstring', 'Lehenga Fabric': 'Net', 'Lehenga Lining Fabric': 'Poly Crepe', 'Lehenga Stitch': 'Semi-Stitched', 'Neck': 'Boat Neck', 'Ornamentation': 'Sequinned', 'Regions': 'All', 'Sleeve Length': 'Short Sleeves', 'Sleeve Styling': 'Regular Sleeves', 'Sustainable': 'Regular', 'Technique': 'NA', 'Top Pattern': 'Embellished', 'Wedding': 'Bride & Wedding Squad'}"
13645146,SASSAFRAS Women Mauve Wide Pure Cotton Trousers,Trousers,1899,Mauve,SASSAFRAS,http://assets.myntassets.com/assets/images/13645146/2022/4/21/4715bc4a-4d6c-4a56-9590-a0da0cd9f45c1650517587956SASSAFRASWomenMauveWidePureCottonTrousers1.jpg,16,4.15625,"Mauve solid mid-rise trousers, has waistband with belt loops, zip fly with button closure, and 4 pocketsRegular Fit<br>The model (height 5'8"") is wearing a size 28Material: 100% Cotton<br>Machine Wash","{'Add-Ons': 'NA', 'Body Shape ID': '443,333,424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Brand Fit Name': 'NA', 'Character': 'NA', 'Closure': 'Button', 'Fabric': 'Cotton', 'Fabric 2': 'NA', 'Features': 'Plain', 'Fit': 'Regular Fit', 'Fly Type': 'Zip', 'Length': 'Regular', 'Main Trend': 'New Basics', 'Multipack Set': 'NA', 'Number of Pockets': '4', 'Occasion': 'Casual', 'Pattern': 'Solid', 'Print or Pattern Type': 'Solid', 'Sustainable': 'Regular', 'Type': 'Regular Trousers', 'Type of Pleat': 'Flat-Front', 'Waist Rise': 'Mid-Rise', 'Wash Care': 'Machine Wash', 'Weave Type': 'Woven'}"
10842592,INDYA Women Black Printed Top,Top,1200,Black,INDYA,http://assets.myntassets.com/assets/images/productimage/2019/10/21/74bb764c-53dd-4c0b-b157-29a7164c0a641571634160870-1.jpg,38,4.402985075,"Black and Gold-toned printed woven regular  top, has a square neck, sleeveless, and concealed zip closureThe model (height 5'8"") is wearing a size SPolyester<br>Hand-wash","{'Body Shape ID': '424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Closure': 'Concealed Zip', 'Fabric': 'Polyester', 'Fabric Type': 'Georgette', 'Length': 'Crop', 'Lining': 'Has a lining', 'Main Trend': 'Floral Print', 'Neck': 'Square Neck', 'Occasion': 'Ethnic', 'Pattern': 'Printed', 'Print or Pattern Type': 'Floral', 'Sleeve Length': 'Sleeveless', 'Sleeve Styling': 'No Sleeves', 'Surface Styling': 'NA', 'Transparency': 'Opaque', 'Type': 'Regular', 'Wash Care': 'Hand Wash', 'Weave Type': 'Woven', 'taxMaterial': 'NA'}"
17650938,DRESSTIVE Blue & Peach-Coloured Embroidered Semi-Stitched Lehenga & Unstitched Blouse With Dupatta,"Lehenga, Blouse, Dupatta",11000,Blue,DRESSTIVE,http://assets.myntassets.com/assets/images/17650938/2022/4/13/402ac197-2d01-4707-bce9-9964e333c4931649841576214-Elegant-Gota-Patti-And-Thread-Work-Turquoise-Color-Organza-B-1.jpg,56,,"Blue and peach-coloured embroidered lehenga choli with dupatta, with gotta patti and mirrow work<br>Blue and peach-coloured embroidered unstitched blouse<br>Blue and peach-coloured embroidered mirror-work semi-stitched lehenga, flared hem<br>Blue and silver sequinned dupatta, embroidered border<br>Note: The sleeve size can be sleeveless, short sleeve, full sleeve, or half sleeve as you like.Blouse Fabric: Organza<br>Lehenga Fabric: Organza<br>Lehenga Lining: Shantoon<br>Dupatta Fabric: Soft Net<br>Dry clean onlyCholi: Customizable up to 42 inches (1.07 metres) at the Bust<br>Lehenga: Customizable up to 42 inches (1.07 metres) at the Waist<br>Lehenga length: 42 inches (1.06 metres)<br>Dupatta length: 2.4 metres","{'Blouse Closure': 'NA', 'Blouse Fabric': 'Organza', 'Body or Garment Size': 'Garment Measurements in', 'Bottom Pattern': 'Embroidered', 'Choli Stitch': 'Unstitched', 'Dupatta': 'With Dupatta', 'Dupatta Border': 'Tassels', 'Dupatta Fabric': 'Net', 'Dupatta Pattern': 'Embellished', 'Hemline': 'Flared', 'Lehenga Closure': 'NA', 'Lehenga Fabric': 'Organza', 'Lehenga Lining Fabric': 'Shantoon', 'Lehenga Stitch': 'Semi-Stitched', 'Neck': 'NA', 'Ornamentation': 'Gotta Patti', 'Regions': 'All', 'Sleeve Length': 'Short Sleeves', 'Sleeve Styling': 'No Sleeves', 'Style Tip': '', 'Sustainable': 'Regular', 'Technique': 'NA', 'Top Pattern': 'Embroidered', 'Wedding': 'Bride & Wedding Squad', 'Where-to-wear': ''}"
16566924,Clora Creation Women Pack Of 2 Off White & Grey Solid Straight Palazzos,Palazzos,1999,Off White,Clora Creation,http://assets.myntassets.com/assets/images/16566924/2021/12/21/ef05e063-85fa-4b53-8ed2-e7716e695f541640065757922CloraCreationWomenMultiSolid1.jpg,20,,<ul><li>Pack of 2 Palazzo</li><li>Colour:&nbsp;Off White &amp; Grey</li><li>Solid</li><li>Straight fit</li><li>Elasticated waistband</li><li>2 pockets</li><li>Length: regular</li><li>Knitted viscose rayon fabric</li></ul>The model (height 5'8'') is wearing a size SRayon<br>Hand Wash,"{'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Closure': 'Drawstring', 'Fabric': 'Viscose Rayon', 'Fabric 2': 'NA', 'Fit': 'Straight', 'Length': 'Regular', 'Main Trend': 'NA', 'Multipack Set': '2', 'Number of Pockets': 'NA', 'Occasion': 'Western', 'Pattern': 'Solid', 'Print or Pattern Type': 'Solid', 'Sustainable': 'Regular', 'Transparency': 'Opaque', 'Waistband': 'Elasticated', 'Wash Care': 'Hand Wash', 'Weave Type': 'Knitted'}"
17787968,Berrylush Women Maroon Dobby Weave Sheer Shrug,Shrug,1299,Maroon,Berrylush,http://assets.myntassets.com/assets/images/17787968/2022/5/25/e25c484c-1e2e-41f8-88be-35f9f32cc6801653482306204BerrylushWomenMaroonDobbyWeaveSheerShrug1.jpg,47,4.342857143,"Maroon dobby weave open front regular shrug, has short sleeves, straight hem, comes with a beltPoly georgette <br> Machine wash<br>Size worn by the model: S<br>Chest: 31""<br>Height: 5'8''<br>","{'Body or Garment Size': 'Garment Measurements in', 'Fabric': 'Poly Georgette', 'Front Styling': 'Open Front', 'Hemline': 'Straight', 'Length': 'Regular', 'Main Trend': 'Sheer', 'Occasion': 'Casual', 'Pattern': 'Self Design', 'Sleeve Length': 'Short Sleeves', 'Surface Styling': 'NA', 'Sustainable': 'Regular', 'Wash Care': 'Machine Wash'}"
14524076,MIMOSA Yellow & Gold-Toned Woven Design Zari Art Silk Kanjeevaram Saree,Saree,5399,Yellow,MIMOSA,http://assets.myntassets.com/assets/images/productimage/2021/6/13/5e27d004-caf0-4ec2-82d9-cb4e4475d33e1623599469174-1.jpg,8,4.421052632,<b> Design Details </b> <ul> <li> Yellow and gold-toned kanjeevaram saree </li> <li> Woven design woven design saree with zari border </li> <li> Has zari detail </li> </ul> <br> The saree comes with an unstitched blouse piece<br><br>The blouse worn by the model might be for modelling purpose only. Check the image of the blouse piece to understand how the actual blouse piece looks like. blouse pieceLength: 5.5 metres plus 0.8 metre blouse piece <br> Width: 1.06 metres (approx.)Saree fabric:  Art Silk <br> Blouse fabric:  Art Silk <br> Dry clean,"{'Blouse': 'Blouse Piece', 'Blouse Fabric': 'Art Silk', 'Border': 'Zari', 'Multipack Set': 'NA', 'Occasion': 'Traditional', 'Ornamentation': 'Zari', 'Pattern': 'Woven Design', 'Print or Pattern Type': 'Woven Design', 'Saree Fabric': 'Art Silk', 'Sustainable': 'Regular', 'Trends': 'NA', 'Type': 'Kanjeevaram', 'Wash Care': 'Dry Clean', 'Wedding': 'Bride & Wedding Squad'}"
18147444,BoStreet Women White Floral Printed Ruffle A-Line Skirt,Skirt,1849,White,BoStreet,http://assets.myntassets.com/assets/images/18147444/2022/5/4/e953ddbd-0b8f-47ec-862d-f11dece85e6f1651662037912Skirts1.jpg,153,,"<p>White floral printed A-line skirt, has elasticated waistband with slip on closure and high-low hem</p><p>80% Polyester 20% Spandex<br>Machine Wash</p><p>The model (height 5'8"") is wearing a size L</p>","{'Add-Ons': 'NA', 'Body Shape ID': '324,333,424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Character': 'NA', 'Closure': 'Slip-On', 'Fabric': 'Polyester', 'Fabric Type': 'NA', 'Hemline': 'High-Low', 'Knit or Woven': 'Knitted', 'Length': 'Maxi', 'Lining': 'NA', 'Main Trend': 'Floral Print', 'Number of Pockets': 'NA', 'Occasion': 'Casual', 'Pattern': 'Printed', 'Print or Pattern Type': 'Floral', 'Slit Detail': 'No Slit', 'Sub Trend': 'Floral Print', 'Surface Styling': 'NA', 'Sustainable': 'Regular', 'Transparency': 'Opaque', 'Type': 'A-Line', 'Wash Care': 'Machine Wash', 'Wedding': 'NA'}"
17777506,FabAlley Women Green Basic Jumpsuit,Jumpsuit,2800,Green,FabAlley,http://assets.myntassets.com/assets/images/17777506/2022/4/6/4fd071c7-7f0e-4ef5-adc3-437a92e180131649233019272FabAlleyWomenGreenJumpsuit1.jpg,52,,"Green solid basic jumpsuit ,has a one shoulder,  long sleeves,  2 pockets95% Polyester 5% Spandex<br>Machine WashThe model (height 5'8) is wearing a size S","{'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Closure': 'Concealed Zip', 'Fabric': 'Polyester', 'Main Trend': 'NA', 'Neck': 'One Shoulder', 'Number of Pockets': '2', 'Occasion': 'Casual', 'Pattern': 'Solid', 'Sleeve Length': 'Long Sleeves', 'Surface Styling': 'NA', 'Sustainable': 'Regular', 'Type': 'Basic Jumpsuit', 'Wash Care': 'Machine Wash'}"
14455424,Leather Retail Women Black Graphic Print Lightweight Leather Jacket,Jacket,3999,Black,Leather Retail,http://assets.myntassets.com/assets/images/14455424/2021/6/23/a7440959-5e55-40cf-b572-be5d578637da1624442389405-Leather-Retail-Women-Jackets-6691624442388819-1.jpg,45,4.066666667,"Black graphic printed lightweight leather jacket with shoulder tabs, has a lapel collar, 3 pockets, has a zip closure, long sleeves, straight hemline, polyester lining and an attached belt at hemThe model (height 5'8) is wearing a size SOuter shell: Leather <br> Lining fabric: Polyester <br> Dry clean","{'Add-Ons': 'NA', 'Body Shape ID': '324,333,424', 'Body or Garment Size': 'Garment Measurements in', 'Character': 'NA', 'Closure': 'Zip', 'Collar': 'Lapel Collar', 'Fabric': 'Leather', 'Features': 'Lightweight', 'Hemline': 'Straight', 'Length': 'Regular', 'Lining Fabric': 'Polyester', 'Main Trend': 'NA', 'Number of Pockets': '3', 'Occasion': 'Casual', 'Pattern': 'Printed', 'Print or Pattern Type': 'Graphic', 'Sleeve Length': 'Long Sleeves', 'Sport': 'NA', 'Surface Styling': 'Shoulder Tabs', 'Sustainable': 'Regular', 'Technology': 'NA', 'Technology Present': 'No', 'Type': 'Leather Jacket', 'Wash Care': 'Dry Clean', 'Weave Type': 'Woven'}"
13845606,Shae by SASSAFRAS Red & Off-White Pure Cotton Printed High-Low Straight Kurti,Kurti,1299,Red,Shae by SASSAFRAS,http://assets.myntassets.com/assets/images/13845606/2021/3/20/49fcb799-db86-4d5c-a201-d7668f9aa4471616237602404WomenGreenColorEmbroideredKurtaKurtaSetsAnubhuteeWomenDresse1.jpg,34,4.309278351,"Red and off-white printed straight kurti, has a round neck, three-quarter sleeves, side slits, and a high-low hem100% Cotton<br>Hand-washThe model (height 5'8"") is wearing a size S","{'Body or Garment Size': 'Garment Measurements in', 'Design Styling': 'Regular', 'Fabric': 'Pure Cotton', 'Hemline': 'High-Low', 'Neck': 'Round Neck', 'Number of Pockets': 'NA', 'Occasion': 'Daily', 'Ornamentation': 'NA', 'Pattern': 'Printed', 'Print or Pattern Type': 'Ethnic Motifs', 'Shape': 'Straight', 'Sleeve Length': 'Three-Quarter Sleeves', 'Sleeve Styling': 'Flared Sleeves', 'Slit Detail': 'Side Slits', 'Sustainable': 'Regular', 'Technique': 'NA', 'Wash Care': 'Hand Wash', 'Weave Pattern': 'Regular', 'Weave Type': 'Machine Weave'}"
